anchor_id,env_name,pos_x,pos_y,pos_z,q_w,q_x,q_y,q_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,has_collided
207,CityEnviron,-26.368783950805664,-32.20261764526367,-40.30069351196289,0.05347808822989464,-0.03639211878180504,-0.06681233644485474,0.99566650390625,-0.22314943373203278,-0.23773902654647827,0.07057126611471176,0.5477470755577087,-0.2142733931541443,0.0037430990487337112,False
208,CityEnviron,-26.7135009765625,-33.354122161865234,-40.22039794921875,0.04406425729393959,-0.03073202446103096,0.007131107617169619,0.9985304474830627,-0.1373474895954132,-1.7780965566635132,0.2873731851577759,-1.9524914026260376,-0.5753383040428162,-0.0023047153372317553,False
209,CityEnviron,-27.2525691986084,-33.567501068115234,-40.62109375,0.07984234392642975,-0.13101211190223694,-0.0042908270843327045,0.9881511330604553,0.49654459953308105,0.7870800495147705,-0.42190489172935486,1.1329867839813232,-2.550894021987915,-5.5374286603182554e-05,False
210,CityEnviron,-26.172935485839844,-32.31676483154297,-40.46053695678711,0.07107788324356079,0.05138395354151726,-0.026945069432258606,0.9957818984985352,0.7156355977058411,1.782624363899231,0.23557902872562408,2.052875518798828,0.41709479689598083,-0.00510050356388092,False
211,CityEnviron,-24.83505630493164,-32.05167770385742,-40.44582748413086,0.05652434751391411,0.011012252420186996,0.01571628637611866,0.9982168078422546,1.6347343921661377,-1.0009568929672241,0.3328515589237213,-0.8400695323944092,-1.1783243417739868,-0.012709823437035084,False
212,CityEnviron,-25.09371566772461,-32.4974365234375,-40.806739807128906,0.026399964466691017,0.03817787021398544,0.09319429844617844,0.9945654273033142,-1.6178864240646362,-0.8347234129905701,0.05234324932098389,-2.727445125579834,2.1710731983184814,0.0019008653471246362,False
213,CityEnviron,-26.938234329223633,-32.66180419921875,-41.278316497802734,0.04850274324417114,-0.13937142491340637,0.08855707198381424,0.9850790500640869,-0.302846759557724,-0.6011306047439575,-0.9122204184532166,-2.112908124923706,-1.9704039096832275,-0.021817704662680626,False
214,CityEnviron,-27.192569732666016,-32.803131103515625,-41.463809967041016,0.036859866231679916,0.040934693068265915,-0.028578514233231544,0.998072624206543,-0.7649228572845459,0.6797536015510559,-0.041806042194366455,0.5805412530899048,1.0977325439453125,-0.008744523860514164,False
215,CityEnviron,-26.80943489074707,-31.749597549438477,-41.48737335205078,0.06886192411184311,-0.03176449239253998,0.07650642096996307,0.9941809773445129,1.6273483037948608,0.1252511888742447,0.2522065043449402,-0.6674701571464539,-1.607993245124817,-0.013629510998725891,False
216,CityEnviron,-25.7670841217041,-31.1446590423584,-41.03734588623047,0.07687105983495712,0.03576051443815231,0.026132095605134964,0.9960567951202393,0.019723892211914062,0.7130242586135864,0.3209403157234192,0.1332636922597885,0.47284719347953796,-0.0016029073158279061,False
217,CityEnviron,-25.55448341369629,-29.843854904174805,-40.28999710083008,0.0927792340517044,-0.04261581227183342,0.04037746787071228,0.9939545392990112,0.9130184054374695,1.1130833625793457,0.5510129332542419,0.46312201023101807,-1.3073015213012695,0.0024551372043788433,False
218,CityEnviron,-25.39365577697754,-28.874557495117188,-40.297698974609375,0.11319362372159958,-0.10583057999610901,-0.04248623177409172,0.987006664276123,0.6521286964416504,1.1926274299621582,0.043928299099206924,2.4047281742095947,-2.1321797370910645,0.01831744611263275,False
219,CityEnviron,-25.50115394592285,-27.24657440185547,-40.0088996887207,0.10770562291145325,-0.024752218276262283,0.047437041997909546,0.9927419424057007,-0.440643310546875,1.0969125032424927,0.3960932493209839,0.19191844761371613,0.11153536289930344,-0.001234545954503119,False
220,CityEnviron,-25.60357093811035,-26.108327865600586,-40.32099151611328,0.10149529576301575,0.01960013061761856,0.027052078396081924,0.9942749738693237,-0.20083513855934143,0.9135782718658447,0.09001123905181885,0.17682643234729767,0.4192979335784912,-0.0006911311065778136,False
221,CityEnviron,-25.752490997314453,-25.213830947875977,-39.79572296142578,0.10019607096910477,-0.07273846864700317,-0.01246514730155468,0.9922270178794861,0.6419244408607483,0.8329092860221863,0.009978009387850761,1.523154377937317,-1.8434799909591675,0.006783506833016872,False
222,CityEnviron,-24.77773094177246,-25.27304458618164,-39.930908203125,0.0975453108549118,-0.015799807384610176,0.03803582116961479,0.9943785071372986,1.1632319688796997,-1.1845179796218872,-0.25441938638687134,-0.9085556268692017,-1.261533498764038,-0.012236231006681919,False
223,CityEnviron,-23.505598068237305,-26.344907760620117,-39.64017105102539,0.09293445199728012,0.10687360167503357,-0.039926283061504364,0.9891143441200256,-0.2030392438173294,-0.12656119465827942,0.06459952145814896,0.25326019525527954,1.3856172561645508,-0.005944622214883566,False
224,CityEnviron,-24.810182571411133,-25.766136169433594,-39.508304595947266,0.08784092217683792,-0.03435583412647247,0.04878973960876465,0.9943456649780273,-1.430637001991272,0.16462324559688568,0.2787083685398102,-0.6400912404060364,0.6263012886047363,0.0020231243688613176,False
225,CityEnviron,-25.05754852294922,-25.32520866394043,-39.546390533447266,0.05049586668610573,0.04090913012623787,-0.013042501173913479,0.9978008270263672,-0.1547691524028778,1.2423429489135742,0.1823093742132187,1.3242411613464355,0.8648229837417603,-0.01676163636147976,False
226,CityEnviron,-26.296056747436523,-24.813739776611328,-39.98067855834961,0.06914746761322021,-0.02440922148525715,-0.06804588437080383,0.9949837327003479,-1.4248523712158203,0.8408752083778381,0.1271643340587616,1.076707124710083,0.8370393514633179,-0.009305758401751518,False
227,CityEnviron,-26.239959716796875,-24.563798904418945,-40.962730407714844,0.05228900536894798,-0.04174065589904785,-0.05466977134346962,0.996260404586792,1.453648567199707,0.4156181216239929,-0.21948115527629852,1.0671695470809937,-1.4698432683944702,0.017050879076123238,False
228,CityEnviron,-24.704479217529297,-23.67888069152832,-40.54965591430664,0.04184631630778313,0.05453160032629967,0.039466604590415955,0.9968538880348206,0.6124913096427917,0.6258029937744141,-0.03244004398584366,0.0349879115819931,0.22139263153076172,0.0014945116126909852,False
229,CityEnviron,-24.35536766052246,-23.119060516357422,-40.60847473144531,0.04336956515908241,-0.042335305362939835,-0.00307327788323164,0.9981570243835449,0.7364562153816223,0.5512948632240295,0.06408699601888657,0.33044230937957764,-0.963706910610199,0.006188098341226578,False
230,CityEnviron,-22.451311111450195,-21.822574615478516,-40.13496780395508,0.037827566266059875,0.02951272763311863,0.018380582332611084,0.9986792802810669,2.314573287963867,1.6209737062454224,0.24624976515769958,1.3111200332641602,-1.421657681465149,0.020896481350064278,False
231,CityEnviron,-20.08249282836914,-21.261049270629883,-39.805686950683594,0.011593452654778957,0.01378636434674263,-0.017196116968989372,0.9996898770332336,2.0872175693511963,0.08208106458187103,0.6661161780357361,0.35845044255256653,-1.7846248149871826,0.004138454329222441,False
232,CityEnviron,-18.49688148498535,-21.947072982788086,-39.65073776245117,0.028024744242429733,0.11038181185722351,-0.025891775265336037,0.9931566119194031,-0.06489928066730499,-0.89980149269104,0.05687568709254265,-0.44913822412490845,1.8169503211975098,0.0003229280118830502,False
233,CityEnviron,-18.863672256469727,-23.207666397094727,-40.70246887207031,0.04210688918828964,0.039897650480270386,-0.046140916645526886,0.9972493648529053,-0.9971681833267212,-0.9034780859947205,-0.8983233571052551,-0.3944363594055176,1.3800119161605835,0.0019756928086280823,False
234,CityEnviron,-19.406322479248047,-23.32723617553711,-40.83639144897461,0.07260604202747345,-0.06471235305070877,0.06486755609512329,0.9931429028511047,0.532136082649231,-0.29711243510246277,-0.08083850145339966,-1.096360683441162,-1.6915987730026245,-0.01140004862099886,False
235,CityEnviron,-18.220701217651367,-24.121158599853516,-41.03041458129883,0.0727541521191597,0.07906150817871094,-0.05506977066397667,0.9926849603652954,0.3211154341697693,0.10518807917833328,-0.12005390226840973,0.83917236328125,0.8955336809158325,-0.01676989160478115,False
236,CityEnviron,-17.77646255493164,-24.569551467895508,-40.890716552734375,0.08223501592874527,0.024620747193694115,0.029186615720391273,0.995881199836731,0.2473260909318924,-1.2277752161026,0.24785730242729187,-0.8859487175941467,-0.04349258542060852,-0.0004189934697933495,False
237,CityEnviron,-17.640962600708008,-24.35568618774414,-40.850074768066406,0.108415387570858,-0.030079128220677376,0.004686173051595688,0.9936394691467285,0.5371040105819702,1.0230909585952759,0.4845743179321289,0.8176478147506714,-0.6250065565109253,0.003931873012334108,False
238,CityEnviron,-16.766742706298828,-23.3668270111084,-40.514869689941406,0.10479629039764404,0.04948103800415993,-0.03860238939523697,0.9925115704536438,0.4566691815853119,1.4089949131011963,0.5037291646003723,1.7596036195755005,0.7050834894180298,-0.009223450906574726,False
239,CityEnviron,-16.733631134033203,-22.590286254882812,-40.42711639404297,0.12834423780441284,0.0602753646671772,-0.042272187769412994,0.9889932870864868,-1.00363028049469,0.9362726807594299,0.10299624502658844,0.9664103984832764,1.655950665473938,-0.02514096163213253,False
240,CityEnviron,-17.379526138305664,-21.111995697021484,-39.9376106262207,0.14255376160144806,-0.044590022414922714,0.04149683564901352,0.9879110455513,0.3190048635005951,1.0530815124511719,0.1843279004096985,0.3850831389427185,-0.6179333329200745,0.001722457236610353,False
241,CityEnviron,-16.177139282226562,-21.55750274658203,-40.40324401855469,0.1442026048898697,-0.002898140111938119,0.027624037116765976,0.9891583323478699,1.5027470588684082,-1.4214260578155518,0.41613447666168213,-1.0474095344543457,-1.728991985321045,-0.012992823496460915,False
242,CityEnviron,-15.750709533691406,-22.921213150024414,-40.397308349609375,0.13774961233139038,0.0447218157351017,0.02131808176636696,0.989227294921875,-0.7881625294685364,-1.252273678779602,0.017337879166007042,-2.09809947013855,1.2028919458389282,0.00504826195538044,False
